x,y,z,result
69.24390749082718,-12.307798572417909,-37.690806712853565,nan
-25.372413063958277,-52.87384838242482,81.0610441563633,nan
-5.0133768124322415,46.91077644896646,-59.52360590117323,nan
-18.672994482083524,-81.70795701134861,-54.03744416196372,nan
68.50708903509667,43.120116554582125,-26.866011267214148,nan
-14.630473320313513,-50.93023201065967,-40.057170392917655,nan
61.8436581015109,2.1887795132846435,41.85111036239212,nan
27.754459323965207,-53.47905719648436,50.88241899023609,nan
96.28760055576245,-94.62888023596989,-59.055550698930645,nan
-21.65698494450578,-2.3375502328485,-5.624367183904113,nan
-62.119219471223786,-52.40199488491726,78.76947761619803,nan
-10.684894620671031,88.93855513532384,94.93680758074211,nan
45.31861551958971,-51.36318774797106,-84.90879698705432,nan
-43.08279479433761,46.703289050756155,-80.73018093514197,nan
31.715014617882986,-44.0941174013213,-68.37995863939064,nan
25.453308068567225,66.83686232823717,-7.84550506514195,nan
-16.538433881666364,33.17324640597147,18.233104325246813,nan
-47.35290700683381,85.0833039305933,53.77813475064127,nan
-82.61717350483633,-52.525085701437455,-32.346893932453156,nan
6.388410063135396,-51.785271577132754,19.65854653814405,nan
-14.173883548428947,-18.40251000213246,49.917366536534104,nan
-49.709485700280624,4.85688770676218,50.432870283162714,nan
49.05243192037457,80.61806549900948,78.16325786175778,nan
93.98410554775373,-93.05375952585615,48.568682676887676,nan
55.7390078735894,48.117839480273716,-0.39825622969785,nan
-66.26732877709497,11.607270498668981,6.06336814594259,nan
-20.21688168108713,-13.148595890261788,-76.25159288044676,nan
50.7926447395441,13.376373420983612,66.81008819692232,nan
21.592384857720702,49.84571955032624,60.92653205710093,nan
-81.71368919212235,-0.074439714796398,93.26630603022423,nan
-72.35893271239405,53.408692352151434,-40.250115856700084,nan
81.6309044736542,87.04351604107893,95.05180813043592,nan
77.93523386322451,22.25229758601408,-32.972351718105045,nan
-96.93434513144057,75.93982479167832,57.309494732665115,nan
56.82516487992922,-49.19603465706015,-91.07985796891816,nan
-19.087771334182364,-14.503453433311677,-60.499245408214875,nan
79.85111656216287,-85.31721491176754,-58.189032456099895,nan
-26.97102011297443,-85.19944057209361,-58.33457881013049,nan
6.45716915910522,-81.15552210876866,-42.06751298773042,nan
-65.14669739218004,60.618371035666996,-52.56157584671279,nan
90.62054157267525,-37.821131422067246,-65.85516375498648,nan
-87.19678989690618,70.28500997731732,79.45888683735694,nan
80.72528009808727,29.372146517059008,70.1308036502586,nan
22.900035292702725,62.243873329618395,66.64872198473557,nan
79.98346611542104,-82.56527643836229,-44.06658016315828,nan
-96.54828763837915,-77.70507955192632,-50.84680679840729,nan
58.03749239117789,-35.29545013566511,43.532092646343074,nan
-62.57119875835728,60.336523765147746,-21.09676029346626,nan
-81.04133974410502,-7.88669079041793,-83.6328090863324,nan
-51.250042725491184,67.16918094039403,-46.31228675774612,nan
-40.14151157922916,-92.75825000943672,-30.578572271169577,nan
-25.41910123826159,-7.841055421950813,-85.82042610693874,nan
74.85428303920051,-66.76711054610195,14.648512211550141,nan
-71.9583204969946,-64.35340652212489,30.851931169455497,nan
38.08294804120678,-29.732929567250736,29.626704762958553,nan
-31.926024760208023,-20.404487405831077,59.86830394055855,nan
-52.01315737181,89.55965877434284,-55.048490571518016,nan
-94.40721577519552,32.92789160147501,-28.82596461496152,nan
-86.81312965762243,-86.42598254515983,-28.12798099297811,nan
7.7757394099761115,38.440981286778054,81.57074084681147,nan
73.70245463090242,70.69885873204666,17.000032869792165,nan
97.62874915303115,-10.892363440697991,19.098753039970944,nan
69.64990949338602,-52.92131919019874,77.51987730523885,nan
-9.076698337480053,43.858446207347356,20.708336532891323,nan
71.82341005169576,17.15944548308903,-99.62398010705526,nan
54.059158057875976,23.253710220286024,-40.30797154352146,nan
64.81324466215997,12.015638947772018,-86.40446413104988,nan
-74.17622126108813,32.915407538754806,54.92938737231222,nan
25.533739679886992,95.36701121265259,-46.796915094303436,nan
89.30950900988336,-11.082310165761044,-56.23945529821517,nan
-10.587768105684603,-10.959639672059794,8.58308482388803,nan
-36.91496585406073,41.4961429102425,-53.9318339544705,nan
13.86514180503778,40.01338172443147,-51.97265310488148,nan
1.8288058375818252,75.11524493885562,34.464824228424106,nan
-37.67786719636796,-13.25380309144515,-27.34819556033065,nan
-16.314862477312374,-26.981744886128794,27.019619094374917,nan
90.21347343712651,-14.295979812187085,-73.0633541709306,nan
83.28177072477777,85.55909265762449,-13.071263927133785,nan
-75.63309735976452,15.57106826388734,-61.20768920027775,nan
57.4453406737139,16.784391967386924,-78.5108216786774,nan
-69.511114913613,-95.01180130073463,-18.07173781626372,nan
-14.202992486509999,14.76776507430398,4.532716762817429,nan
38.503148195384966,97.05949671621806,51.981305006817934,nan
21.417411388217488,-17.613556898255922,47.461605201905,nan
-43.403289682607785,73.64320374317674,13.965999537618018,nan
-45.57646557589325,-96.1536016138734,-18.729757679528802,nan
-45.59830935218552,93.90280293690404,19.005315321548395,nan
11.492318863372702,-97.65587379280436,-25.923684010618487,nan
65.51339587735879,-18.829901690981927,50.97099136890978,nan
7.739914155859722,0.8313750871795662,-81.72144250315291,nan
-3.9691362362439264,39.88223478713152,98.61477293818862,nan
-22.29988830405594,3.2509435019677255,76.91384028748709,nan
2.758637479156917,63.97007726759446,62.759858382879486,nan
15.169712873798986,93.62015924430139,-69.46213904983749,nan
-91.5732432660185,-50.28256072860393,91.12641124194488,nan
-89.11490175121777,85.00738858169115,25.168419343402988,nan
-86.46541783738981,81.89982476053177,-39.45177058405909,nan
-27.04954836928563,-44.83546388965563,-95.608280964634,nan
-74.87896203221692,37.14415487634051,70.89776518033267,nan
71.22049813907918,-32.16168058874615,56.45054760712233,nan
47.29051613200173,-21.315926796926092,45.65226124300807,nan
-2.021330842633091,-65.92973079281508,43.443251539371175,nan
41.892563936052994,-3.0988666908250906,-72.91632040669798,nan
58.52874435650253,54.66937054276522,-45.2063476639458,nan
-60.58698342375195,-64.68136723958025,3.5196787167691497,nan
20.556517965611704,98.74972597205183,-29.28577991704104,nan
26.44425355677329,-92.93728840222587,-63.51351593511527,nan
36.704317932086525,-38.80654133293433,94.43216198172334,nan
-46.94989386017059,82.74443562793553,-23.006465111070725,nan
-38.37621407418747,35.84615903394456,22.218961794745766,nan
-8.136810423501387,87.81426749305268,-10.630417784409701,nan
87.50174860385192,-86.3711674731795,12.588892062352457,nan
-0.09894453807169157,58.8434091446305,73.27875790024854,nan
-89.98614517074284,-21.917242610262804,92.09288048726427,nan
93.74478738999875,75.06755933367492,-78.59662028130592,nan
-80.34815640932436,19.508723343044082,91.83082875997047,nan
94.16434683526182,-28.822441843901586,41.73995503700502,nan
50.774109691710265,-35.27531357289678,-49.487051093989834,nan
31.468733776045298,-25.812759748388657,40.72040923777635,nan
-25.067479055839257,-99.34345909198652,70.98851572435973,nan
63.618977156970686,-39.66552227056075,-75.37504343235027,nan
-79.37669497193313,-18.488328113095648,19.598506399271187,nan
-81.37138593300104,69.08350655896828,40.88437380169617,nan
42.51841174007987,56.81652968604149,-15.983682482764536,nan
33.08507909113172,-19.7851717883931,27.290608646814277,nan
73.40915712477894,-57.66016300037337,50.173550992309146,nan
-47.97173488372122,-34.82288970936463,16.470436543354936,nan
-54.41733153089379,-15.47489366563255,-21.413174459788593,nan
-5.497972647563415,90.47583537041336,10.432631329342115,nan
51.836128913998635,-70.73391999574548,52.726114840594875,nan
18.579691674424126,65.8021766344659,73.65796863874726,nan
0.4360005721020883,-53.14743077729245,84.04567745906348,nan
-1.5971092408694005,57.923313222831496,88.70372442084687,nan
53.69589633630761,12.770253999965604,88.30850392484203,nan
-40.14588322025443,-74.26603552018649,71.45253912619634,nan
-7.804043004550394,35.99335581736284,-1.5553976212920873,nan
-93.61887438262475,30.99156264851726,59.29060626800339,nan
99.95641927631797,-91.88895621478157,55.95095050268935,nan
73.87893293500582,33.845623430933614,19.66541907536849,nan
-94.73625367940377,97.51929019316725,1.8283662956856972,nan
-47.03139705790023,59.411436935038665,67.21425643439062,nan
-49.7018992553929,60.742761047867134,53.65453310994883,nan
-18.0150643964037,51.260376686092656,89.68320747976477,nan
46.15508776803122,-58.28149437172519,16.98558757623742,nan
-19.12425040518491,83.91647810048065,-74.6922336280334,nan
-41.55130524750519,-13.670747350338615,-45.82892802601079,nan
74.627920346432,50.566154314877025,54.857250167320785,nan
-63.24620036056312,62.890552924832434,-41.36578754170807,nan
-69.16081151523139,74.68714479671914,-0.9799414585239816,nan
